time,cog_index,correct_in_db,total_in_db,correct_in_GA,total_in_GA,precision
89439,-1,7,21,7,8,0.8750
89495,-1,8,22,7,8,0.8750
89551,-1,8,22,7,8,0.8750
89605,-1,8,22,7,8,0.8750
89660,-1,8,22,7,8,0.8750
89716,-1,8,22,7,8,0.8750
89773,-1,8,22,7,8,0.8750
89829,-1,8,22,7,8,0.8750
90018,-1,8,22,7,8,0.8750
90074,-1,8,22,7,8,0.8750
90131,-1,8,22,7,8,0.8750
90187,-1,8,22,7,8,0.8750
90242,-1,8,22,7,8,0.8750
90303,-1,8,22,7,8,0.8750
90360,-1,8,22,7,8,0.8750
90417,-1,8,22,7,24,0.2917
90473,-1,8,22,7,24,0.2917
90530,-1,8,22,7,24,0.2917
90587,-1,8,22,7,24,0.2917
90645,-1,8,22,7,24,0.2917
90701,-1,8,22,7,24,0.2917
90886,-1,8,22,7,24,0.2917
90942,-1,8,22,7,24,0.2917
90999,-1,8,22,7,24,0.2917
91057,-1,8,22,7,24,0.2917
91114,-1,8,22,7,24,0.2917
91170,-1,8,22,7,24,0.2917
91226,-1,8,22,7,24,0.2917
91288,-1,8,22,7,24,0.2917
91345,-1,8,22,7,24,0.2917
91402,-1,8,22,7,24,0.2917
91458,-1,8,22,7,24,0.2917
91513,-1,8,22,7,24,0.2917
91699,-1,8,22,7,24,0.2917
91755,-1,8,22,7,24,0.2917
91813,-1,8,22,7,24,0.2917
91870,-1,8,22,7,24,0.2917
91927,-1,8,22,7,24,0.2917
91984,-1,8,22,7,24,0.2917
92040,-1,8,22,7,24,0.2917
92098,-1,8,22,7,24,0.2917
92154,-1,8,22,7,24,0.2917
92209,-1,8,22,7,24,0.2917
92269,-1,8,22,7,24,0.2917
92326,-1,8,22,7,24,0.2917
92382,-1,8,22,7,24,0.2917
92571,-1,8,22,7,24,0.2917
92629,-1,8,22,7,24,0.2917
92686,-1,8,22,7,24,0.2917
92741,-1,8,22,7,24,0.2917
92797,-1,8,22,7,24,0.2917
92854,-1,8,22,7,24,0.2917
92910,-1,8,22,7,24,0.2917
92968,-1,8,22,7,24,0.2917
93024,-1,8,22,7,24,0.2917
93081,-1,8,22,7,24,0.2917
93138,-1,8,22,7,24,0.2917
93195,-1,8,22,7,24,0.2917
93389,-1,8,22,7,24,0.2917
93445,-1,11,26,7,24,0.2917
93501,-1,11,26,7,24,0.2917
93557,-1,11,26,7,24,0.2917
93613,-1,11,26,7,24,0.2917
93669,-1,11,26,7,24,0.2917
93727,-1,11,26,9,11,0.8182
93783,-1,11,26,9,11,0.8182
93838,-1,11,26,9,11,0.8182
93894,-1,11,26,12,13,0.9231
93951,-1,11,26,12,13,0.9231
94008,-1,11,26,12,13,0.9231
94065,-1,11,26,12,13,0.9231
94262,-1,11,26,12,13,0.9231
94322,-1,11,26,12,13,0.9231
94379,-1,11,26,12,13,0.9231
94435,-1,11,26,12,13,0.9231
94493,-1,11,26,10,13,0.7692
94549,-1,11,26,10,13,0.7692
94605,-1,11,26,10,13,0.7692
94661,-1,11,26,10,13,0.7692
94718,-1,11,26,10,13,0.7692
94774,-1,11,26,9,10,0.9000
94832,-1,11,26,9,10,0.9000
94888,-1,11,26,9,10,0.9000
95080,-1,11,26,9,10,0.9000
95136,-1,11,26,9,10,0.9000
95193,-1,11,26,9,10,0.9000
95250,-1,11,26,9,10,0.9000
95313,-1,11,26,9,10,0.9000
95370,-1,11,26,9,10,0.9000
95426,-1,11,27,9,10,0.9000
95481,-1,11,27,9,10,0.9000
95538,-1,11,27,9,10,0.9000
95594,-1,11,27,9,10,0.9000
95651,-1,11,27,9,10,0.9000
95706,-1,11,27,9,10,0.9000
95761,-1,11,27,9,10,0.9000
95952,-1,11,27,9,10,0.9000
96009,-1,11,27,9,10,0.9000
96066,-1,11,27,9,10,0.9000
96124,-1,11,27,9,10,0.9000
96181,-1,11,27,9,10,0.9000
96240,-1,11,27,9,10,0.9000
96301,-1,11,27,9,10,0.9000
96358,-1,11,27,9,10,0.9000
96415,-1,11,27,9,10,0.9000
96471,-1,11,27,9,9,1.0000
96527,-1,11,27,9,9,1.0000
96584,-1,11,27,9,9,1.0000
96779,-1,11,27,9,9,1.0000
96837,-1,11,27,9,9,1.0000
96892,-1,11,27,9,9,1.0000
96949,-1,11,27,9,9,1.0000
97006,-1,11,27,9,9,1.0000
97061,-1,11,27,9,9,1.0000
97117,-1,11,27,9,9,1.0000
97174,-1,11,27,9,9,1.0000
97231,-1,11,27,9,9,1.0000
97292,-1,11,27,9,9,1.0000
97350,-1,11,27,9,9,1.0000
97406,-1,11,27,9,9,1.0000
97461,-1,11,27,9,9,1.0000
97653,-1,11,27,9,11,0.8182
97710,-1,11,27,9,11,0.8182
97766,-1,11,27,9,11,0.8182
97822,-1,11,27,9,11,0.8182
97878,-1,11,28,9,11,0.8182
97934,-1,11,28,9,11,0.8182
97990,-1,11,28,9,11,0.8182
98046,-1,11,28,9,11,0.8182
98102,-1,11,28,9,11,0.8182
98159,-1,11,28,9,11,0.8182
98216,-1,11,28,9,11,0.8182
98277,-1,11,28,9,11,0.8182
98473,-1,11,28,9,11,0.8182
98529,-1,11,28,9,11,0.8182
98586,-1,11,28,9,11,0.8182
98642,-1,11,28,9,11,0.8182
98699,-1,11,28,9,11,0.8182
98756,-1,11,28,9,11,0.8182
98814,-1,11,28,9,11,0.8182
98870,-1,11,28,9,11,0.8182
98926,-1,11,28,9,11,0.8182
98983,-1,11,28,9,11,0.8182
99040,-1,11,28,10,12,0.8333
99096,-1,11,28,10,12,0.8333
99152,-1,11,28,10,11,0.9091
99359,-1,11,28,10,12,0.8333
99416,-1,11,28,10,12,0.8333
99473,-1,11,28,10,12,0.8333
99532,-1,11,28,10,12,0.8333
99589,-1,11,28,10,12,0.8333
99644,-1,11,28,10,12,0.8333
99701,-1,11,28,10,12,0.8333
99757,-1,11,28,10,12,0.8333
99814,-1,11,28,10,12,0.8333
99871,-1,11,28,10,12,0.8333
99926,-1,11,28,10,12,0.8333
99983,-1,11,28,10,12,0.8333
100185,-1,11,28,10,12,0.8333
100241,-1,11,28,10,12,0.8333
100302,-1,11,28,10,12,0.8333
100359,-1,11,28,10,12,0.8333
100416,-1,11,28,10,12,0.8333
100474,-1,11,28,10,12,0.8333
100531,-1,11,28,10,12,0.8333
100587,-1,11,28,10,12,0.8333
100644,-1,11,28,10,12,0.8333
100699,-1,11,28,10,12,0.8333
100756,-1,11,28,10,12,0.8333
100812,-1,11,28,10,12,0.8333
100867,-1,11,28,10,12,0.8333
101074,-1,11,28,10,12,0.8333
101131,-1,11,28,10,12,0.8333
101187,-1,11,28,10,12,0.8333
101244,-1,11,28,10,12,0.8333
101304,-1,11,28,10,12,0.8333
101360,-1,11,28,10,12,0.8333
101418,-1,11,28,10,12,0.8333
101474,-1,11,28,10,12,0.8333
101531,-1,11,28,10,12,0.8333
101587,-1,11,28,10,12,0.8333
101643,-1,11,28,10,12,0.8333
101700,-1,11,28,10,12,0.8333
101898,-1,11,28,10,12,0.8333
101954,-1,11,28,10,12,0.8333
102010,-1,11,28,10,12,0.8333
102067,-1,11,28,10,12,0.8333
102124,-1,11,28,10,12,0.8333
102180,-1,13,31,11,13,0.8462
102237,-1,13,31,11,13,0.8462
102298,-1,13,31,11,13,0.8462
102354,-1,13,31,11,13,0.8462
102409,-1,13,31,11,13,0.8462
102466,-1,13,31,11,13,0.8462
102522,-1,13,31,11,13,0.8462
102578,-1,13,31,11,13,0.8462
102779,-1,13,31,11,13,0.8462
